Angle Index,Angle Middle,Angle Ring,Angle Thumb Index,Angle Thumb Middle,Angle Thumb Ring,Angle Thumb Little,Label
8.584287217,49.4172677,21.41496884,4.154012162,9.262609646,38.33963871,40.88280497,Ardhapataka
8.455027677,50.54894013,28.04233832,5.076464434,9.998532847,38.32985451,41.54101494,Ardhapataka
9.219200178,51.79455593,26.76976948,4.478071783,10.06364166,39.28745139,41.8347465,Ardhapataka
8.613097157,25.95662329,35.74868816,5.260683187,10.22216863,36.23565293,38.32351994,Ardhapataka
9.131879452,17.87404817,34.21038334,4.493649984,9.925422957,33.68442151,37.24926765,Ardhapataka
8.662383837,27.35118891,33.13686346,5.643612477,10.5957863,36.5087779,38.81906109,Ardhapataka
8.662383837,24.86032286,38.9223404,4.724349144,9.676522966,34.94901865,37.14965039,Ardhapataka
9.744128857,30.72469347,35.99744052,5.383372035,11.01691791,36.90990866,38.84957002,Ardhapataka
9.554667907,32.28495919,32.92471142,3.046843479,8.770569038,34.98547996,38.08877288,Ardhapataka
9.739905905,29.58564287,35.77607772,4.935967158,10.5957863,36.03471806,38.81906109,Ardhapataka
9.402710421,29.44272751,36.49129668,4.734829269,10.24038923,36.94077412,38.7265229,Ardhapataka
8.782966031,24.86830909,36.00519724,5.002074686,10.04045538,35.87330683,38.20108018,Ardhapataka
8.921348091,22.46912332,33.56859256,5.412998576,10.62199109,34.18990897,37.98505579,Ardhapataka
8.804651196,22.85508919,34.91061768,5.363156471,10.47812032,34.65267026,38.39851917,Ardhapataka
9.169394497,19.10837634,31.26373169,4.951213395,10.37495583,33.07841707,36.35837952,Ardhapataka
9.035922007,22.8479625,32.00538321,5.254929311,10.75028013,34.90548607,38.52869686,Ardhapataka
9.332167096,18.92625943,31.46610629,3.728434862,9.3372516,31.99307036,36.2270111,Ardhapataka
8.844466529,17.67816249,44.60667131,4.711027764,9.86053733,33.8797123,36.52520466,Ardhapataka
8.67157027,19.72888399,31.82744658,3.970100581,9.031605609,33.17458843,35.59559471,Ardhapataka
8.600081632,30.76271953,31.74858114,4.43675501,9.359255349,35.45224386,38.63836021,Ardhapataka
9.527906717,26.41747706,30.45843097,2.502998953,8.002162605,33.5070742,34.47560384,Ardhapataka
9.353083956,30.60904623,35.63654875,3.143333092,8.426969021,34.85632267,37.05419366,Ardhapataka
9.39888932,30.47359547,29.27285927,0.08345775951,5.505686089,33.01684082,32.61068502,Ardhapataka
9.451378152,21.59289362,24.6138454,2.178903291,7.610569025,29.8490152,33.28301393,Ardhapataka
9.187802846,22.77776366,20.55604522,1.373417603,6.655071652,29.8512471,32.0279932,Ardhapataka
8.929098357,23.40947177,22.82443968,0.5983675873,5.537324506,30.17204687,31.26183668,Ardhapataka
9.025463191,20.89342702,18.66976628,2.677480366,7.856616223,30.71143619,32.88123967,Ardhapataka
9.26804509,23.48321534,19.4798789,3.298670939,8.667222476,30.25107661,33.7870967,Ardhapataka
8.935613843,23.71056192,23.8024673,1.950774827,7.043679868,28.89905033,33.16942577,Ardhapataka
8.180229882,31.18692775,19.51208481,3.723652595,8.488586658,33.34651099,36.2927451,Ardhapataka
9.086409073,33.67355736,30.61967318,4.016985414,9.357895022,36.27661936,38.9290608,Ardhapataka
8.595409424,28.57905392,19.78200232,3.896480871,8.986338361,33.36866387,36.17674097,Ardhapataka
8.665451835,31.13239704,18.47495984,3.926520069,8.981651592,34.48579108,36.34595184,Ardhapataka
8.468713662,33.73242517,22.57791052,3.973842474,8.97326567,35.35904576,37.84130997,Ardhapataka
8.171740641,27.41826761,28.39301942,4.993141086,9.762360839,34.64690182,38.35061301,Ardhapataka
7.949186974,41.36785586,23.69734422,6.293011437,10.98696081,39.6711268,41.98863773,Ardhapataka
8.426969021,42.98540121,25.13056518,6.445751751,11.50942243,39.80783888,40.59266349,Ardhapataka
9.576894195,44.4933226,26.95569817,5.949561096,11.81426358,39.77533984,40.90976147,Ardhapataka
9.282971205,46.89678396,30.31863959,5.231525555,10.80182187,39.95383777,40.63262249,Ardhapataka
8.941484292,41.01452139,27.24364966,4.994227526,10.39742661,38.26433113,39.78693139,Ardhapataka
8.941484292,41.01452139,27.24364966,4.994227526,10.39742661,38.26433113,39.78693139,Ardhapataka
9.368031872,18.23391183,31.60750225,4.51450063,10.03958292,33.07717813,36.90315521,Ardhapataka
8.758186964,41.46044083,32.64464013,3.596159376,8.744510754,37.36159435,40.30131948,Ardhapataka
8.46305971,42.42222829,30.68566741,4.434505682,9.507354582,37.83488864,39.75654362,Ardhapataka
8.570631101,41.41950662,29.82889264,5.330678963,10.46585683,37.6184371,40.61845832,Ardhapataka
8.279245273,41.9179998,32.85390263,4.597475692,9.479062307,37.50271862,40.4980219,Ardhapataka
8.518285249,45.07333074,29.31355359,5.606165951,10.69651074,39.01185162,41.31937783,Ardhapataka
9.179607351,44.6547003,30.29644818,5.000644598,10.56101069,38.84083697,41.23147029,Ardhapataka
8.773691163,48.00310005,29.45632077,5.893932339,11.13516196,40.4097202,42.01624065,Ardhapataka
7.857247979,41.53432596,26.37842063,7.083500966,11.76215881,39.68751308,43.72460892,Ardhapataka
8.847044118,52.40417128,25.13132644,6.347421953,11.71591202,42.09654171,43.02797282,Ardhapataka
8.06775659,46.81407128,28.76913511,6.299353706,10.98549778,40.03025927,43.89118787,Ardhapataka
9.490249418,27.10703453,31.98119757,3.474926022,9.026739553,34.22608592,36.75723938,Ardhapataka
8.652541791,46.6103006,32.03215277,7.640406761,12.61081319,41.75690748,46.20287032,Ardhapataka
9.282897315,54.42510374,23.76382202,2.980392608,8.204573962,39.28602145,41.56269563,Ardhapataka
8.249482206,50.34766621,20.03528167,4.497512378,9.102648777,38.62933632,42.0425649,Ardhapataka
8.293570611,54.75354599,21.59531045,6.25979635,11.00381812,41.72083115,45.11427579,Ardhapataka
9.189864247,51.52664876,24.27444113,6.663390059,12.05214833,42.47947081,46.93208347,Ardhapataka
8.225085651,55.47423483,22.35838267,7.0652417,11.74602893,42.08835289,45.52136056,Ardhapataka
8.208365509,53.9374172,23.13142081,7.954294794,12.69700413,43.23760898,47.29695534,Ardhapataka
8.356480671,55.41071232,25.67993399,6.195232441,10.93794177,41.47854662,45.87725198,Ardhapataka
7.849025391,56.48199135,19.1822427,5.866769204,10.31336798,41.14724108,45.1995588,Ardhapataka
7.78991541,54.51045643,22.91510629,4.903075476,9.178349777,39.4158099,43.81337563,Ardhapataka
10.03776407,20.35008161,27.31748532,1.335233518,7.164169823,30.35119497,33.90695612,Ardhapataka
7.933545522,52.083286,22.88233367,6.327561134,10.68531274,40.27671356,44.9351658,Ardhapataka
8.286708937,55.22344539,24.55045239,5.906141114,10.57813058,41.00764088,45.1752159,Ardhapataka
8.693521835,56.0737558,23.24553502,5.678947092,10.51479009,41.07788337,45.19383573,Ardhapataka
8.318505773,58.38499716,20.07969406,4.790531297,9.352610354,41.06002271,43.67103226,Ardhapataka
9.024664353,50.99679892,21.80140949,5.06012432,10.25832369,39.71438548,44.03637258,Ardhapataka
8.978447751,52.99899096,22.82502919,5.743070608,10.85994121,41.06635388,44.88949158,Ardhapataka
8.488625386,60.70273287,19.63783305,4.86581863,9.551637458,41.44381891,43.6953527,Ardhapataka
7.933545522,52.84155192,21.48544332,5.587176539,10.00313504,40.12649471,44.39830211,Ardhapataka
7.339314423,56.19974842,17.5362652,6.956251654,11.20470618,42.81495235,46.14576284,Ardhapataka
8.145208017,56.56478096,18.70000065,5.700928836,10.38732694,42.63044746,45.89757226,Ardhapataka
9.744128857,23.11236668,32.87685057,2.06524971,7.722216452,33.3518024,34.46968318,Ardhapataka
7.482062878,57.0709829,19.89798073,8.073204876,12.44999651,44.59365377,48.32312045,Ardhapataka
7.534102627,57.80903753,17.59242456,8.997250229,13.45285306,45.92404535,49.63933446,Ardhapataka
8.020856498,60.30680377,17.81144017,7.149159523,11.80031033,45.27778771,48.93255858,Ardhapataka
8.726135776,58.9035634,16.87626462,7.149159523,12.31647456,44.8828841,48.24245953,Ardhapataka
8.36197547,55.90926922,21.68689442,5.238940669,9.99431145,40.88058256,44.21809622,Ardhapataka
8.36197547,55.90926922,21.68689442,5.238940669,9.99431145,40.88058256,44.21809622,Ardhapataka
8.5885942,48.81407483,18.0619954,3.737629543,8.707370272,37.28209039,39.88268515,Ardhapataka
8.017537117,53.38668372,18.91297165,2.290869355,6.77678283,37.95209771,39.63799072,Ardhapataka
8.08725982,52.10022218,21.71764379,4.079448086,8.672779604,38.84032861,41.98928908,Ardhapataka
7.747661338,50.8372208,19.19884728,4.246842607,8.730763308,39.22697895,43.00382906,Ardhapataka
9.305855273,16.55175242,32.24180823,0.5272264212,5.962554952,28.81947929,33.00370551,Ardhapataka
9.462322208,49.29222974,26.56505118,5.784828234,11.47335959,40.27654472,44.50370633,Ardhapataka
9.238616569,30.34324888,27.86934328,7.013891026,12.47040492,37.92858656,42.80635743,Ardhapataka
9.237963071,35.06134576,26.13372347,6.600254194,12.11083761,37.51451827,42.37612474,Ardhapataka
9.295279592,32.62486858,30.33845225,4.669482266,10.23447187,35.94996322,40.52416095,Ardhapataka
9.416771048,37.71419539,32.34967438,5.653156978,11.19253592,37.34792047,41.83963837,Ardhapataka
9.416771048,37.71419539,32.34967438,5.653156978,11.19253592,37.34792047,41.83963837,Ardhapataka
8.803008422,38.23098355,30.49794745,6.584603886,11.73457088,38.33456561,42.4085817,Ardhapataka
8.893081929,33.49584529,37.18044084,6.655452423,11.83205162,37.72061731,42.44727012,Ardhapataka
9.417647145,32.90524292,36.28526713,6.600254194,12.11083761,37.72061731,41.67486502,Ardhapataka
9.45599847,33.7564589,40.88649528,3.431542963,9.180169917,35.45770871,39.33514325,Ardhapataka
