Angle Index,Angle Middle,Angle Ring,Angle Thumb Index,Angle Thumb Middle,Angle Thumb Ring,Angle Thumb Little,Label
9.899139626,10.95706179,16.54927072,6.446265158,12.25702467,19.93465844,33.46677608,Pataka
10.09705839,11.52621967,16.80736032,6.085167705,11.97838884,19.9567633,33.29237068,Pataka
9.643232738,11.42475011,15.72292487,6.03352075,11.59968328,19.42913588,32.31561841,Pataka
9.681258802,10.41932497,16.48248493,7.399079608,12.98991121,20.37668322,33.92870925,Pataka
9.880822591,11.33763166,17.19268966,6.357092994,12.06749978,20.1692446,34.11201873,Pataka
9.661587969,10.78268558,15.27336594,6.799883856,12.40656527,20.17257652,33.03204818,Pataka
9.661587969,10.78268558,15.27336594,6.799883856,12.40656527,20.17257652,33.03204818,Pataka
10.61769306,10.70593308,15.69586783,4.928453423,11.40009098,19.05094654,32.40227198,Pataka
10.64276626,10.59414273,15.43456326,5.35966998,11.8133089,19.51906003,32.31004454,Pataka
9.600187545,10.59414273,15.15934758,5.723536894,11.47934588,19.13910731,32.0246202,Pataka
10.52301034,10.53861282,14.74509641,5.382068642,11.78131442,19.54145869,32.0246202,Pataka
10.08415189,10.87053068,15.3753852,5.792387785,11.89848163,19.81580685,32.97925887,Pataka
10.11138048,11.01996171,15.1605713,5.485994718,11.67973075,19.54564332,32.70194265,Pataka
9.248403477,10.65235639,15.1919256,5.805843545,11.23473024,18.87952403,32.16439051,Pataka
10.03683668,11.16950192,15.4874129,5.732762672,11.70072378,19.73996867,32.86924407,Pataka
9.953770933,11.07971923,15.33569635,5.732762672,11.70072378,19.73996867,32.86924407,Pataka
10.35839605,10.5262572,15.86713573,4.918544513,11.15123675,18.76170162,32.3752868,Pataka
9.791696429,10.96566499,15.50641437,5.991483444,11.86425725,19.72554535,32.90570615,Pataka
9.292291734,10.82572115,15.88991453,5.166071882,10.69436345,18.47167184,31.94848082,Pataka
10.08808626,10.81881276,15.35984155,5.623784789,11.71980682,19.54495984,32.56090935,Pataka
10.08808626,10.73454856,15.82014565,5.104338793,11.10526192,18.84868489,31.99678124,Pataka
10.49846223,10.67886488,15.67282051,5.537014582,11.87863481,19.62205778,32.77015413,Pataka
9.740868103,10.51305618,16.46490298,5.906141114,11.71140948,19.38613235,33.20067798,Pataka
10.16016321,11.88072533,14.86533042,7.460384787,13.61895705,21.95148387,34.77171378,Pataka
10.03350131,12.54837594,14.74470123,7.746473107,13.78911443,22.48652628,35.34168387,Pataka
9.898597351,12.16544562,14.90251977,6.886699361,12.73682028,21.4502207,34.34675002,Pataka
10.22622067,12.1000507,15.29862682,5.75140209,11.8413765,20.33618529,33.43414956,Pataka
9.626844094,12.64655498,14.23903353,5.404370732,11.15154142,19.88419233,32.3830864,Pataka
9.443148198,12.09227293,15.14698444,6.845511788,12.46958981,20.87996497,33.81988266,Pataka
9.626634643,12.38158119,14.55244091,7.047753738,12.8805505,21.49038915,33.83906602,Pataka
9.38537949,11.02638415,16.2202528,4.460439081,10.05051826,17.98619015,31.40857376,Pataka
9.283573236,11.21627374,15.60681107,4.56667963,10.04715244,18.02715657,31.293039,Pataka
9.283573236,11.21627374,15.60681107,4.56667963,10.04715244,18.02715657,31.293039,Pataka
9.755490338,11.46592151,14.56998222,5.440332031,11.30993247,19.37651403,31.53979678,Pataka
9.774276829,11.35445133,15.00392552,5.309331663,11.0556946,19.05701461,31.87438284,Pataka
9.607311652,11.99383695,15.31380619,4.803253292,10.591097,19.06316684,31.6849871,Pataka
10.28577534,12.02616537,14.98398117,5.063616853,11.22579776,19.48935333,31.60750225,Pataka
9.771180081,11.13042734,15.23855684,5.417748507,11.18956337,19.11989581,31.71925193,Pataka
9.785991079,11.88758218,14.88638243,4.589120836,10.47683492,18.81396719,31.26341792,Pataka
9.827171556,11.81552154,15.9453959,4.649964806,10.52703538,18.93025465,32.20177581,Pataka
9.239065294,11.76433342,14.50966567,6.340191746,11.77712269,20.05942453,32.56813937,Pataka
9.973234033,12.02616537,13.48225039,6.059455727,11.92647449,20.34577618,31.85383168,Pataka
9.513829266,12.42436698,13.98662683,6.312364755,11.92316664,20.69066851,32.9694039,Pataka
9.403638042,12.17630126,13.16203658,6.695382777,12.17145821,20.66239457,32.19573393,Pataka
9.89096787,11.84033357,14.20851731,6.477459762,12.2179405,20.52932144,32.68874512,Pataka
9.403972026,12.62535528,13.47341643,7.976538279,13.50545123,22.31334558,33.88223454,Pataka
9.209200933,12.30857073,13.83379119,7.379858306,12.78544265,21.28747797,33.06800174,Pataka
9.913515158,11.39028043,13.66273601,7.788687257,13.58498404,21.63856997,33.4288736,Pataka
9.510843148,11.31546135,13.37441888,6.561682068,12.14869761,20.17100746,31.89780021,Pataka
9.275567748,11.64479908,14.56685158,7.538959725,12.93262476,21.12991889,33.56559494,Pataka
9.594711048,11.76668779,13.81723294,6.992168772,12.62223278,21.00618399,33.18657212,Pataka
